order_id,order_date,customer_id,segment,region,country,category,product,quantity,unit_price,discount,sales,profit,ship_mode
ORD-100214,2022-03-03 06:46:49,CUST-2368,Corporate,Asia,India,Technology,Headphones,9,321.64,0.0,2894.76,1083.44,Economy
ORD-101555,2023-02-11 06:16:05,CUST-2783,Home Office,Asia,Japan,Technology,Smartphone,10,339.37,0.2,2714.96,303.5,Express
ORD-103211,2024-04-25 12:57:23,CUST-2423,Consumer,Asia,India,Office Supplies,Paper (Ream),7,12.73,0.0,89.11,30.58,Same Day
ORD-108786,2024-07-19 23:44:19,CUST-2286,Consumer,Europe,France,Furniture,Lamp,1,276.52,0.1,248.87,49.06,Standard
ORD-108443,2024-08-13 21:58:29,CUST-2286,Consumer,Europe,Germany,Technology,Keyboard,5,837.37,0.0,4186.85,1515.71,Same Day
ORD-101296,2023-12-11 11:23:14,CUST-2393,Corporate,North America,United States,Technology,Laptop,10,491.13,0.3,3437.91,188.72,Standard
ORD-104029,2023-04-19 16:03:17,CUST-2964,Corporate,Oceania,Australia,Office Supplies,Paper (Ream),2,11.3,0.0,22.6,5.29,Standard
ORD-105516,2022-05-10 12:41:57,CUST-1544,Corporate,North America,Canada,Technology,Keyboard,9,636.88,0.0,5731.92,1903.05,Express
ORD-100001,2022-01-15 21:18:56,CUST-2043,Home Office,Europe,France,Technology,Keyboard,1,334.69,0.2,267.75,36.34,Express
ORD-103675,2023-09-08 07:09:43,CUST-1173,,Asia,Singapore,Technology,Keyboard,3,565.24,0.0,1695.72,561.1,Standard
ORD-107419,2023-08-04 11:22:20,CUST-2320,Home Office,North America,United States,Technology,Monitor,6,721.24,0.0,4327.44,1396.8,Standard
ORD-105692,2024-05-08 03:05:47,CUST-2093,,Europe,France,Technology,Keyboard,8,331.23,0.0,2649.84,819.0,Express
ORD-102956,2024-12-19 20:08:33,CUST-2125,Consumer,North America,Mexico,Office Supplies,Pens (Pack),4,5.66,0.0,22.64,7.98,Standard
ORD-100940,2022-09-21 18:02:55,CUST-1545,Consumer,North America,Mexico,Furniture,Desk,8,240.23,0.1,1729.66,411.93,Express
ORD-106693,2022-07-23 23:29:02,CUST-2618,Consumer,Asia,Singapore,Office Supplies,Notebook,5,17.95,0.15,76.29,17.48,Express
ORD-104080,2023-12-18 13:42:57,CUST-2575,Home Office,North America,Canada,Furniture,Desk,8,154.37,0.0,1234.96,367.48,Express
ORD-109094,2024-09-14 18:36:30,CUST-2326,Consumer,North America,Canada,Technology,Smartphone,2,193.37,0.0,386.74,104.12,Express
ORD-102432,2022-11-20 23:56:44,CUST-1824,Consumer,Europe,Germany,Technology,Headphones,5,592.6,0.1,2666.7,637.3,Same Day
ORD-107196,2024-01-30 03:00:26,CUST-1226,Corporate,North America,Canada,Office Supplies,Notebook,4,25.94,0.15,88.2,10.14,Economy
ORD-103140,2022-06-17 01:24:28,CUST-1445,Consumer,North America,United States,Office Supplies,Notebook,5,10.8,0.1,48.6,17.7,Same Day
ORD-107232,2023-06-21 21:35:27,CUST-2042,Corporate,North America,Mexico,Office Supplies,Binder,11,16.22,0.15,151.66,20.77,Standard
ORD-107087,2022-06-30 12:13:40,CUST-2305,Consumer,North America,United States,Technology,Keyboard,11,853.96,0.15,7984.53,1881.15,Standard
ORD-106062,2024-01-14 11:14:53,CUST-1425,Consumer,North America,United States,Furniture,Lamp,1,285.28,0.0,285.28,119.34,Standard
ORD-107907,2023-07-09 16:06:24,CUST-2840,Corporate,Asia,Singapore,Furniture,Desk,6,202.59,0.1,1093.99,266.59,Standard
ORD-102593,2023-07-08 12:34:59,CUST-2508,Home Office,North America,Mexico,Furniture,Lamp,5,310.7,0.1,1398.15,547.12,Express
ORD-106225,2024-04-29 23:33:37,CUST-1892,Consumer,North America,United States,Technology,Laptop,1,664.86,0.0,664.86,219.14,Standard
ORD-101167,2024-08-30 17:05:01,CUST-2185,Consumer,Europe,Germany,Office Supplies,Notebook,7,9.29,0.0,65.03,23.4,Express
ORD-102719,2022-03-19 19:18:10,CUST-1316,Consumer,Europe,United Kingdom,Furniture,Lamp,9,214.19,0.0,1927.71,774.82,Express
ORD-104212,2023-06-13 13:45:18,CUST-2155,Home Office,Europe,United Kingdom,Office Supplies,Notebook,4,12.53,0.0,50.12,20.47,Standard
ORD-100229,2024-03-11 02:15:22,CUST-2094,Consumer,North America,United States,Office Supplies,Pens (Pack),9,18.87,0.0,169.83,71.61,Standard
ORD-104401,2024-02-09 04:13:20,CUST-2629,CORPORATE, Asia ,Singapore,Office Supplies,Paper (Ream),9,8.88,0.1,71.93,17.99,Express
ORD-105722,2022-04-15 20:39:06,CUST-1406,Corporate,North America,Mexico,Technology,Laptop,5,193.91,0.1,872.6,233.39,Express
ORD-108157,2024-10-29 17:04:23,CUST-2149,Corporate,North America,Canada,Furniture,Desk,4,285.1,0.0,1140.4,452.09,Standard
ORD-106794,2024-11-18 11:50:52,CUST-1660,Home Office,Europe,Germany,Furniture,Desk,8,157.78,0.1,1136.02,309.46,Standard
ORD-109328,2024-01-28 04:25:56,CUST-1283,Home Office,North America,United States,Furniture,Lamp,1,257.81,0.15,219.14,44.38,Standard
ORD-102512,2022-03-17 01:26:31,CUST-1513,Corporate,North America,Mexico,Furniture,Bookcase,10,217.21,0.2,1737.68,254.3,Standard
ORD-106405,2022-03-18 02:09:05,CUST-2675,CORPORATE, Asia ,Japan,Technology,Monitor,3,465.85,0.1,1257.8,320.76,Express
ORD-102733,2024-12-04 14:14:44,CUST-1765,,North America,United States,Technology,Headphones,4,424.53,0.1,1528.31,365.63,Economy
ORD-107896,2022-03-07 08:40:27,CUST-1375,Corporate,Europe,Spain,Technology,Laptop,5,336.12,0.0,1680.6,526.66,Economy
ORD-109576,2022-10-15 10:49:17,CUST-1646,Home Office,North America,United States,Furniture,Bookcase,7,197.37,0.0,1381.59,426.88,Express
ORD-103873,2023-11-02 20:26:18,CUST-1788,Corporate,North America,Mexico,Furniture,Bookcase,7,150.89,0.0,1056.23,442.53,Standard
ORD-104457,2023-08-15 05:17:00,CUST-1670,Corporate,Europe,Spain,Office Supplies,Notebook,1,7.39,0.1,6.65,2.06,Standard
ORD-104962,2024-05-01 22:05:20,CUST-2749,,Europe,Spain,Office Supplies,Notebook,2,9.06,0.0,18.12,,
ORD-105633,2023-05-09 16:02:21,CUST-2314,Consumer,North America,Mexico,Office Supplies,Stapler,8,9.17,0.0,73.36,22.68,Economy
ORD-109496,2022-11-17 04:23:10,CUST-1534,Consumer,North America,Canada,Technology,Keyboard,8,458.66,0.1,3302.35,927.11,Express
ORD-108981,2022-01-26 06:52:57,CUST-2151,Home Office,Europe,Spain,Office Supplies,Stapler,11,17.05,0.0,187.55,79.53,Standard
ORD-106859,2024-04-17 15:22:08,CUST-1392,Home Office,North America,Mexico,Office Supplies,Pens (Pack),10,27.94,0.1,251.46,60.99,Same Day
ORD-104623,2023-12-14 15:00:54,CUST-2608,Corporate,Asia,Japan,Technology,Laptop,11,618.73,0.1,6125.43,997.61,Standard
ORD-100213,2024-11-30 08:44:00,CUST-1611,CONSUMER, Asia ,India,Office Supplies,Binder,9,17.88,0.0,160.92,52.87,Express
ORD-104891,2024-06-21 14:26:39,CUST-1708,Consumer,North America,United States,Office Supplies,Binder,5,5.48,0.15,23.29,3.49,Express
ORD-106528,2023-10-11 19:46:31,CUST-1506,Home Office,Europe,France,Office Supplies,Paper (Ream),10,10.56,0.0,105.6,37.52,Standard
ORD-100602,2024-08-24 12:49:14,CUST-2289,Corporate,Oceania,Australia,Office Supplies,Pens (Pack),3,15.37,0.0,46.11,15.67,Standard
ORD-106091,2024-08-31 08:42:32,CUST-1245,Consumer,North America,Mexico,Office Supplies,Paper (Ream),11,8.39,0.0,92.29,27.42,Economy
ORD-108483,2022-07-13 05:11:02,CUST-2893,Home Office,Europe,United Kingdom,Technology,Keyboard,8,543.07,0.2,3475.65,388.74,Economy
ORD-104385,2022-04-10 00:48:17,CUST-2874,Consumer,Oceania,Australia,Office Supplies,Paper (Ream),3,8.25,0.2,19.8,3.35,Express
ORD-100800,2023-11-23 18:28:40,CUST-1718,Home Office,Asia,Japan,Office Supplies,Binder,1,5.92,0.0,5.92,2.05,Standard
ORD-105626,2023-06-12 08:10:30,CUST-1572,Consumer,Asia,Singapore,Technology,Headphones,1,507.4,0.0,507.4,184.3,Express
ORD-104914,2024-04-30 10:47:21,CUST-2127,Home Office,North America,Mexico,Technology,Smartphone,8,291.31,0.0,2330.48,854.63,Economy
ORD-103598,2024-04-17 18:46:10,CUST-1279,Consumer,Oceania,Australia,Technology,Laptop,8,651.81,0.2,4171.58,630.54,Express
ORD-103926,2024-06-04 22:34:31,CUST-2015,CORPORATE, Europe ,Spain,Office Supplies,Paper (Ream),11,14.81,0.3,114.04,9.95,Standard
ORD-101260,2023-08-27 22:03:41,CUST-1136,Corporate,North America,Canada,Technology,Monitor,7,309.96,0.15,1844.26,281.16,Express
ORD-105744,2022-05-04 07:05:22,CUST-1110,Corporate,Europe,France,Technology,Headphones,8,511.33,0.0,4090.64,1610.31,Same Day
ORD-101882,2024-09-02 19:29:51,CUST-2641,Corporate,Europe,Germany,Office Supplies,Paper (Ream),2,25.54,0.0,51.08,23.35,Standard
ORD-106256,2022-09-26 04:27:23,CUST-1369,Consumer,Europe,United Kingdom,Technology,Smartphone,10,421.58,0.1,3794.22,1145.92,Express
ORD-100671,2022-04-10 11:09:17,CUST-2946,Home Office,Europe,Spain,Technology,Monitor,5,249.44,0.1,1122.48,192.35,Same Day
ORD-107650,2024-12-12 09:14:09,CUST-1315,CONSUMER, Asia ,Singapore,Office Supplies,Binder,7,13.02,0.0,91.14,25.95,Same Day
ORD-103979,2022-11-27 13:49:00,CUST-1660,Corporate,Europe,France,Office Supplies,Stapler,7,14.56,0.0,101.92,34.14,Express
ORD-102939,2023-05-16 00:14:44,CUST-2811,Corporate,North America,Mexico,Office Supplies,Paper (Ream),7,5.26,0.0,36.82,12.64,Economy
ORD-108394,2023-12-11 21:17:02,CUST-2716,Consumer,North America,United States,Technology,Keyboard,7,352.07,0.0,2464.49,874.96,Express
ORD-109001,2024-04-11 17:18:24,CUST-1789,Home Office,North America,United States,Furniture,Sofa,5,567.21,0.0,2836.05,822.25,Standard
ORD-109847,2022-03-14 23:50:00,CUST-2220,Corporate,North America,United States,Technology,Keyboard,8,460.64,0.0,3685.12,1146.18,Economy
ORD-104123,2023-02-06 08:44:20,CUST-1416,Consumer,North America,Mexico,Technology,Monitor,5,534.98,0.0,2674.9,722.15,Standard
ORD-104172,2022-02-08 08:19:18,CUST-1889,Consumer,Oceania,Australia,Technology,Monitor,10,372.51,0.15,3166.34,260.52,Express
ORD-103048,2024-09-08 01:19:03,CUST-2054,Consumer,Oceania,New Zealand,Office Supplies,Binder,5,7.52,0.0,37.6,14.69,Same Day
ORD-100412,2023-12-04 01:14:13,CUST-1818,Consumer,North America,United States,Office Supplies,Paper (Ream),9,9.52,0.0,85.68,30.82,Express
ORD-100859,2022-05-04 23:28:47,CUST-1374,,Europe,France,Office Supplies,Pens (Pack),3,17.02,0.0,51.06,,
ORD-103215,2022-11-29 08:56:12,CUST-1301,CONSUMER, Asia ,Japan,Office Supplies,Paper (Ream),1,6.91,0.2,5.53,1.14,Standard
ORD-102446,2022-08-18 22:27:29,CUST-1658,Corporate,North America,Mexico,Technology,Smartphone,8,311.17,0.1,2240.42,604.07,Same Day
ORD-109756,2022-11-12 21:49:59,CUST-2277,Consumer,Asia,India,Office Supplies,Notebook,10,10.46,0.1,94.14,22.2,Standard
ORD-109449,2022-01-22 13:47:33,CUST-1918,Consumer,North America,United States,Office Supplies,Pens (Pack),3,11.75,0.0,35.25,13.19,Economy
ORD-103712,2022-11-06 14:00:59,CUST-1750,Consumer,Oceania,New Zealand,Technology,Headphones,10,269.59,0.0,2695.9,824.16,Standard
ORD-102691,2024-05-09 05:08:14,CUST-1953,Corporate,North America,Canada,Technology,Keyboard,3,366.06,0.15,933.45,180.32,Economy
ORD-108175,2022-10-30 17:29:36,CUST-2916,Corporate,Asia,India,Office Supplies,Notebook,6,11.47,0.0,68.82,18.61,Standard
ORD-103190,2024-11-25 14:23:34,CUST-2494,Consumer,North America,Mexico,Office Supplies,Notebook,11,15.48,0.1,153.25,42.83,Standard
ORD-105194,2023-10-20 15:16:41,CUST-2511,,Asia,Singapore,Furniture,Lamp,2,360.7,0.15,613.19,,
ORD-107976,2022-03-01 10:38:41,CUST-1926,Consumer,Asia,Singapore,Technology,Monitor,11,344.42,0.0,3788.62,1363.48,Same Day
ORD-103388,2022-05-15 07:14:08,CUST-2800,Consumer,Europe,United Kingdom,Office Supplies,Binder,1,9.82,0.0,9.82,3.45,Standard
ORD-103398,2022-05-31 16:48:48,CUST-2908,Home Office,Europe,Germany,Office Supplies,Binder,4,14.94,0.0,59.76,23.98,Economy
ORD-105125,2023-07-15 19:00:46,CUST-2440,Consumer,North America,Mexico,Office Supplies,Paper (Ream),5,17.01,0.0,85.05,30.09,Standard
ORD-101370,2022-05-02 19:04:47,CUST-2101,Corporate,North America,Canada,Furniture,Lamp,8,172.68,0.0,1381.44,471.85,Economy
ORD-100276,2024-01-11 18:40:07,CUST-1661,Consumer,North America,Mexico,Technology,Keyboard,10,493.57,0.1,4442.13,1131.4,Express
ORD-102651,2023-07-13 11:27:17,CUST-2950,Corporate,Europe,Germany,Office Supplies,Stapler,10,18.29,0.1,164.61,46.3,Standard
ORD-107257,2024-09-28 14:26:52,CUST-2534,Consumer,Oceania,New Zealand,Technology,Smartphone,6,304.79,0.1,1645.87,348.28,Express
ORD-109873,2024-05-05 11:54:59,CUST-1242,Corporate,North America,Canada,Furniture,Bookcase,8,397.08,0.0,3176.64,1278.55,Economy
ORD-105662,2022-05-11 02:21:54,CUST-2867,Consumer,Europe,France,Furniture,Desk,4,176.21,0.0,704.84,243.74,Economy
ORD-107753,2022-02-24 01:37:48,CUST-2767,Corporate,Asia,India,Furniture,Bookcase,7,399.75,0.0,2798.25,883.29,Express
ORD-107126,2024-09-15 14:01:25,CUST-2244,Consumer,North America,Canada,Technology,Keyboard,9,501.17,0.15,3833.95,812.76,Standard
ORD-103897,2023-11-10 04:29:24,CUST-1113,Corporate,Europe,France,Office Supplies,Pens (Pack),4,9.61,0.1,34.6,7.59,Express
ORD-106389,2023-11-21 11:20:49,CUST-1265,Consumer,North America,Canada,Technology,Keyboard,7,647.79,0.2,3627.62,403.68,Standard
ORD-106104,2024-01-22 14:55:14,CUST-2797,Consumer,Europe,United Kingdom,Office Supplies,Paper (Ream),3,11.14,0.1,30.08,7.23,Standard
ORD-100304,2023-08-01 16:16:09,CUST-2476,Corporate,Asia,India,Technology,Monitor,3,424.94,0.0,1274.82,392.86,Standard
ORD-107348,2024-04-30 23:27:32,CUST-1798,Corporate,North America,United States,Office Supplies,Paper (Ream),8,8.88,0.3,49.73,7.48,Standard
ORD-106156,2022-10-01 19:41:13,CUST-1327,Consumer,Europe,Spain,Technology,Headphones,3,549.12,0.15,1400.26,201.68,Economy
ORD-108868,2023-05-17 17:31:47,CUST-1125,Consumer,Europe,Germany,Technology,Laptop,11,439.31,0.1,4349.17,1252.04,Express
ORD-104431,2023-04-30 14:45:39,CUST-2771,Consumer,Oceania,Australia,Office Supplies,Pens (Pack),5,13.55,0.15,57.59,15.06,Standard
ORD-104142,2022-03-25 20:29:42,CUST-1211,Consumer,North America,Mexico,Technology,Headphones,7,450.15,0.1,2835.94,652.61,Economy
ORD-104523,2022-12-27 14:55:28,CUST-2487,Consumer,Asia,Japan,Furniture,Desk,4,307.39,0.3,860.69,61.91,Standard
ORD-103239,2023-05-29 20:16:04,CUST-2972,Corporate,North America,United States,Technology,Monitor,11,231.2,0.1,2288.88,444.15,Express
ORD-103779,2023-05-21 15:01:06,CUST-2782,Corporate,Oceania,Australia,Technology,Monitor,1,707.96,0.0,707.96,258.76,Same Day
ORD-108735,2022-08-05 12:19:42,CUST-1878,Corporate,North America,Mexico,Office Supplies,Notebook,11,7.81,0.1,77.32,25.84,Standard
ORD-109181,2023-09-11 02:15:28,CUST-2597,Home Office,North America,Mexico,Furniture,Lamp,9,215.25,0.15,1646.66,410.26,Economy
ORD-108238,2023-03-25 13:07:45,CUST-1513,Corporate,Europe,Germany,Office Supplies,Binder,2,17.91,0.1,32.24,7.26,Standard
ORD-106982,2022-02-12 09:31:25,CUST-1798,HOME OFFICE, North America ,United States,Office Supplies,Stapler,7,14.97,0.1,94.31,29.59,Same Day
ORD-100510,2024-12-10 08:00:01,CUST-2133,Consumer,North America,United States,Technology,Laptop,10,501.77,0.1,4515.93,921.8,Standard
ORD-100338,2023-05-15 06:51:13,CUST-2651,CORPORATE, North America ,United States,Office Supplies,Stapler,8,16.01,0.15,108.87,17.77,Standard
ORD-103254,2022-03-08 15:25:30,CUST-1162,Corporate,North America,Mexico,Office Supplies,Pens (Pack),7,4.56,0.2,25.54,1.19,Same Day
ORD-101282,2024-12-22 18:59:08,CUST-2502,CONSUMER, Europe ,France,Technology,Headphones,6,472.48,0.0,2834.88,854.56,Standard
ORD-108223,2023-01-25 19:37:57,CUST-2096,CONSUMER, Oceania ,Australia,Office Supplies,Stapler,11,9.93,0.15,92.85,12.99,Express
ORD-102901,2023-11-12 17:20:13,CUST-2948,Consumer,Oceania,New Zealand,Furniture,Bookcase,5,141.8,0.15,602.65,168.76,Express
ORD-100631,2024-10-24 04:13:57,CUST-1761,Corporate,Asia,Singapore,Furniture,Bookcase,8,206.21,0.0,1649.68,479.72,Standard
ORD-101936,2022-04-04 17:08:50,CUST-2477,Consumer,Europe,Spain,Office Supplies,Notebook,8,15.64,0.3,87.58,3.16,Standard
ORD-100840,2023-04-04 19:18:33,CUST-1241,Consumer,North America,Mexico,Furniture,Office Chair,7,234.29,0.0,1640.03,637.21,Economy
ORD-108794,2024-12-21 23:16:25,CUST-2128,Consumer,Europe,France,Technology,Headphones,7,308.13,0.3,1509.84,2.14,Standard
ORD-102186,2024-07-14 03:27:33,CUST-2472,Home Office,Asia,Singapore,Technology,Headphones,5,598.58,0.0,2992.9,855.04,Standard
ORD-103577,2022-02-02 08:57:50,CUST-1977,Consumer,North America,Mexico,Technology,Laptop,6,347.77,0.1,1877.96,522.01,Standard
ORD-109267,2023-11-30 07:47:08,CUST-2304,Home Office,Asia,Singapore,Furniture,Sofa,7,275.93,0.0,1931.51,797.8,Standard
ORD-100006,2023-09-06 06:21:18,CUST-2748,Consumer,Asia,Japan,Technology,Smartphone,8,316.35,0.2,2024.64,244.3,Economy
ORD-102230,2024-07-17 01:15:52,CUST-1454,Consumer,North America,United States,Technology,Keyboard,9,398.06,0.15,3045.16,424.66,Economy
ORD-105083,2023-04-04 06:45:58,CUST-2360,Consumer,North America,Canada,Technology,Smartphone,3,629.11,0.0,1887.33,732.42,Standard
ORD-108790,2022-06-25 16:25:55,CUST-1808,Home Office,Asia,Singapore,Office Supplies,Paper (Ream),1,13.22,0.15,11.24,2.06,Express
ORD-103957,2024-06-17 11:28:11,CUST-1405,Consumer,Oceania,Australia,Technology,Headphones,10,795.9,0.3,5571.3,144.32,Express
ORD-106290,2024-01-27 17:29:34,CUST-1323,Corporate,Asia,Japan,Office Supplies,Pens (Pack),8,16.78,0.0,134.24,44.33,Express
ORD-107093,2024-10-16 00:08:08,CUST-1260,Corporate,Asia,Singapore,Furniture,Lamp,4,180.05,0.0,720.2,288.73,Express
ORD-107466,2022-10-20 12:58:46,CUST-2936,Consumer,North America,Canada,Office Supplies,Pens (Pack),9,12.61,0.0,113.49,43.17,Economy
ORD-101204,2023-08-30 06:36:28,CUST-2697,Home Office,North America,United States,Furniture,Lamp,10,132.02,0.0,1320.2,508.77,Standard
ORD-107801,2022-02-21 04:23:49,CUST-2104,Corporate,Asia,Japan,Office Supplies,Binder,7,18.63,0.15,110.85,34.64,Same Day
ORD-106577,2022-12-04 11:44:19,CUST-2963,Consumer,Asia,Japan,Office Supplies,Paper (Ream),3,10.53,0.1,28.43,5.91,Standard
ORD-107442,2023-03-21 02:35:50,CUST-1723,Corporate,Asia,India,Office Supplies,Stapler,8,12.09,0.15,82.21,13.47,Same Day
ORD-103423,2022-08-26 07:48:31,CUST-1014,Consumer,Europe,United Kingdom,Furniture,Lamp,2,228.58,0.0,457.16,179.91,Express
ORD-103407,2023-03-06 09:49:06,CUST-2493,Consumer,North America,Canada,Furniture,Desk,10,203.05,0.15,1725.92,282.2,Same Day
ORD-107261,2024-10-24 00:38:48,CUST-2506,Corporate,Asia,India,Office Supplies,Pens (Pack),1,10.07,0.0,10.07,2.95,Standard
ORD-105439,2024-07-26 04:21:58,CUST-2522,Corporate,North America,United States,Technology,Monitor,2,405.34,0.0,810.68,337.47,Standard
ORD-103022,2024-04-21 21:32:20,CUST-2176,Consumer,Europe,Germany,Technology,Laptop,2,672.51,0.1,1210.52,311.82,Same Day
ORD-100011,2024-09-26 05:05:32,CUST-2799,Consumer,Oceania,Australia,Technology,Headphones,1,252.91,0.15,214.97,43.84,Express
ORD-108616,2022-01-25 00:34:47,CUST-2408,Corporate,Europe,Spain,Technology,Monitor,8,438.26,0.0,3506.08,1264.0,Standard
ORD-108755,2023-04-22 14:56:48,CUST-2673,Corporate,North America,Canada,Office Supplies,Stapler,1,16.69,0.3,11.68,-0.28,Economy
ORD-108409,2023-05-18 03:18:50,CUST-1301,Consumer,Europe,Spain,Office Supplies,Paper (Ream),8,11.59,0.1,83.45,20.33,Express
ORD-104560,2024-03-06 09:05:12,CUST-2275,,Oceania,New Zealand,Technology,Laptop,8,217.74,0.1,1567.73,306.4,Same Day
ORD-103349,2022-09-19 20:46:56,CUST-1834,Consumer,North America,United States,Technology,Monitor,10,582.24,0.1,5240.16,1578.48,Same Day
ORD-101290,2024-01-28 03:11:56,CUST-2540,Consumer,Europe,United Kingdom,Technology,Monitor,11,553.29,0.0,6086.19,1769.26,Standard
ORD-100887,2024-05-17 18:20:49,CUST-2342,Home Office,North America,Canada,Technology,Smartphone,11,443.74,0.0,4881.14,2119.29,Standard
ORD-102122,2024-11-09 20:00:28,CUST-2116,Consumer,North America,United States,Furniture,Lamp,7,223.46,0.0,1564.22,638.75,Express
ORD-103924,2024-09-25 09:12:26,CUST-2284,Corporate,North America,United States,Technology,Smartphone,9,385.08,0.0,3465.72,1183.03,Standard
ORD-101176,2023-02-16 08:27:42,CUST-1220,Consumer,Europe,France,Office Supplies,Notebook,7,21.17,0.0,148.19,52.22,Same Day
ORD-105609,2024-08-11 20:23:16,CUST-2974,Home Office,Asia,Japan,Office Supplies,Stapler,11,15.13,0.0,166.43,51.4,Standard
ORD-102022,2024-11-28 09:31:12,CUST-1603,Corporate,North America,Canada,Technology,Monitor,11,461.5,0.0,5076.5,1972.12,Standard
ORD-107470,2024-12-31 00:00:00,CUST-1348,Home Office,North America,United States,Technology,Headphones,5,639.35,0.3,2237.72,13.62,Express
ORD-108348,2022-03-13 19:29:49,CUST-2083,Consumer,North America,Mexico,Technology,Keyboard,4,306.4,0.1,1103.04,296.15,Standard
ORD-104721,2023-02-08 14:16:45,CUST-2449,Consumer,Europe,United Kingdom,Office Supplies,Paper (Ream),8,13.79,0.1,99.29,27.91,Express
ORD-100600,2023-04-25 16:13:24,CUST-1853,Consumer,Europe,Spain,Technology,Headphones,1,426.54,0.3,298.58,19.64,Standard
ORD-102264,2023-05-15 15:40:42,CUST-2192,Home Office,Europe,France,Office Supplies,Paper (Ream),3,8.66,0.0,25.98,12.38,Standard
ORD-105895,2022-06-11 11:11:19,CUST-2590,Consumer,Asia,Japan,Office Supplies,Stapler,4,13.47,0.0,53.88,17.63,Standard
ORD-108295,2022-10-24 07:50:39,CUST-2901,,Europe,Spain,Office Supplies,Notebook,11,29.4,0.0,323.4,101.44,Express
ORD-107037,2024-11-05 20:28:17,CUST-2236,Home Office,Asia,Japan,Office Supplies,Binder,1,11.46,0.15,9.74,1.84,Same Day
ORD-106942,2022-06-19 07:38:06,CUST-1791,Home Office,Europe,Spain,Furniture,Bookcase,6,208.73,0.1,1127.14,246.7,Economy
ORD-106644,2023-11-01 18:50:49,CUST-2225,Consumer,Europe,United Kingdom,Technology,Monitor,7,383.66,0.2,2148.5,304.75,Standard
ORD-106119,2024-08-29 21:58:55,CUST-2716,Consumer,North America,Canada,Office Supplies,Notebook,9,23.52,0.0,211.68,68.5,Standard
ORD-104992,2023-12-25 08:42:16,CUST-1631,Home Office,Asia,India,Office Supplies,Binder,6,15.84,0.1,85.54,16.81,Express
ORD-108792,2023-06-14 22:20:15,CUST-1137,Consumer,North America,Canada,Furniture,Desk,7,314.24,0.3,1539.78,67.5,Standard
